Player ID,Date of Install,Campaign ID,LTV Estimate,Acquisition Cost,Ad Network,Game,Geography,Device,Other Targeting
40416790,6/7/14,30573551,21.05002937,2.45,TapAd,Rescue Rangers,United States,iPad,volume optimized
40416797,6/7/14,30573551,26.07983659,2.45,TapAd,Rescue Rangers,United States,iPad,volume optimized
40416804,6/7/14,30573551,27.11885808,2.45,TapAd,Rescue Rangers,United States,iPad,volume optimized
40416811,6/7/14,30573551,27.34188299,2.45,TapAd,Rescue Rangers,United States,iPad,volume optimized
40416818,6/7/14,30573551,26.4063132,2.45,TapAd,Rescue Rangers,United States,iPad,volume optimized
40416825,6/7/14,30573551,35.52239504,2.45,TapAd,Rescue Rangers,United States,iPad,volume optimized
40416832,6/7/14,30573551,24.98397046,2.45,TapAd,Rescue Rangers,United States,iPad,volume optimized
40416839,6/7/14,30573551,18.24050117,2.45,TapAd,Rescue Rangers,United States,iPad,volume optimized
40416846,6/7/14,30573551,20.72344396,2.45,TapAd,Rescue Rangers,United States,iPad,volume optimized
40416853,6/7/14,30573551,20.57733775,2.45,TapAd,Rescue Rangers,United States,iPad,volume optimized
40416860,6/7/14,30573551,18.7559187,2.45,TapAd,Rescue Rangers,United States,iPad,volume optimized
40416867,6/7/14,30573551,16.59920576,2.45,TapAd,Rescue Rangers,United States,iPad,volume optimized
40416874,6/7/14,30573551,11.72298607,2.45,TapAd,Rescue Rangers,United States,iPad,volume optimized
40416881,6/7/14,30573551,23.17976959,2.45,TapAd,Rescue Rangers,United States,iPad,volume optimized
40416888,6/7/14,30573551,26.13793322,2.45,TapAd,Rescue Rangers,United States,iPad,volume optimized
40416895,6/7/14,30573551,24.51878934,2.45,TapAd,Rescue Rangers,United States,iPad,volume optimized
40416902,6/7/14,30573551,20.62655684,2.45,TapAd,Rescue Rangers,United States,iPad,volume optimized
40416909,6/7/14,30573551,18.72642834,2.45,TapAd,Rescue Rangers,United States,iPad,volume optimized
40416916,6/7/14,30573551,26.13279716,2.45,TapAd,Rescue Rangers,United States,iPad,volume optimized
40416923,6/7/14,30573551,24.94729773,2.45,TapAd,Rescue Rangers,United States,iPad,volume optimized
40416930,6/7/14,30573551,18.99084044,2.45,TapAd,Rescue Rangers,United States,iPad,volume optimized
40416937,6/7/14,30573551,26.81452037,2.45,TapAd,Rescue Rangers,United States,iPad,volume optimized
40416944,6/7/14,30573551,20.1329992,2.45,TapAd,Rescue Rangers,United States,iPad,volume optimized
40416951,6/7/14,30573551,26.57987916,2.45,TapAd,Rescue Rangers,United States,iPad,volume optimized
40416958,6/7/14,30573551,28.10877543,2.45,TapAd,Rescue Rangers,United States,iPad,volume optimized
40420353,6/1/14,30573564,25.20397947,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40420360,6/1/14,30573564,21.68069101,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40420367,6/1/14,30573564,24.07129797,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40420374,6/1/14,30573564,19.42895475,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40420381,6/1/14,30573564,23.65425777,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40420388,6/1/14,30573564,21.16701434,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40420395,6/1/14,30573564,26.59252585,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40420402,6/1/14,30573564,22.52746492,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40420409,6/1/14,30573564,29.30448809,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40420416,6/1/14,30573564,22.86131032,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40420423,6/1/14,30573564,28.09592299,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40420430,6/1/14,30573564,28.16758475,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40420437,6/1/14,30573564,23.45776605,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40420444,6/1/14,30573564,19.22538516,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40420451,6/1/14,30573564,29.39486666,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40420458,6/1/14,30573564,25.58992944,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40420465,6/1/14,30573564,29.67030882,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40420472,6/1/14,30573564,26.8415767,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40420479,6/1/14,30573564,28.63776898,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40420486,6/1/14,30573564,19.60296596,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40420493,6/1/14,30573564,25.97714113,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40420500,6/1/14,30573564,22.58158481,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40420507,6/1/14,30573564,20.82606888,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40420514,6/1/14,30573564,27.15380583,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40420521,6/1/14,30573564,16.93136364,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40420528,6/1/14,30573564,26.12843533,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40420535,6/1/14,30573564,27.4735783,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40420542,6/1/14,30573564,25.00970306,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40420549,6/1/14,30573564,14.52456625,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40420556,6/1/14,30573564,19.08540839,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40420563,6/1/14,30573564,27.66040601,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40420570,6/1/14,30573564,17.29542313,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40420577,6/1/14,30573564,20.25107906,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40420584,6/1/14,30573564,29.0709433,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40420591,6/1/14,30573564,25.15288899,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40420598,6/1/14,30573564,28.10119769,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40420605,6/1/14,30573564,22.47847787,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40420612,6/1/14,30573564,20.80188902,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40420619,6/1/14,30573564,21.15602018,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40420626,6/1/14,30573564,21.07038409,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40420633,6/1/14,30573564,18.97066067,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40420640,6/1/14,30573564,19.74388662,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40420647,6/1/14,30573564,28.33617319,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40420654,6/1/14,30573564,21.9874044,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40420661,6/1/14,30573564,28.52800878,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40420668,6/1/14,30573564,25.52905537,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40420675,6/1/14,30573564,27.39643645,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40420682,6/1/14,30573564,24.00206607,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40420689,6/1/14,30573564,22.39900513,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40420696,6/1/14,30573564,32.70945792,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40420703,6/1/14,30573564,16.06351752,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40420710,6/1/14,30573564,30.3078281,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40420717,6/1/14,30573564,26.58822439,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40420724,6/1/14,30573564,18.60612054,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40420731,6/1/14,30573564,21.4449117,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40420738,6/1/14,30573564,22.35172284,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40420745,6/1/14,30573564,21.62809708,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40420752,6/1/14,30573564,19.15748762,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40420759,6/1/14,30573564,21.99628974,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40420766,6/1/14,30573564,26.5730739,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40420773,6/1/14,30573564,22.27826206,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40420780,6/1/14,30573564,14.41683445,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40420787,6/1/14,30573564,24.52345225,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40420794,6/1/14,30573564,20.28912859,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40420801,6/1/14,30573564,19.85459762,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40420808,6/1/14,30573564,15.39704409,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40420815,6/1/14,30573564,25.28780202,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40420822,6/1/14,30573564,30.02589717,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40420829,6/1/14,30573564,21.19950348,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40423552,6/2/14,30573564,23.52711028,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40423559,6/2/14,30573564,19.03178057,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40423566,6/2/14,30573564,28.43042873,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40423573,6/2/14,30573564,26.44490681,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40423580,6/2/14,30573564,25.68302513,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40423587,6/2/14,30573564,14.82820259,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40423594,6/2/14,30573564,19.19536369,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40423601,6/2/14,30573564,26.92445205,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40423608,6/2/14,30573564,18.79284687,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40423615,6/2/14,30573564,31.73631644,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40423622,6/2/14,30573564,20.19485525,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40423629,6/2/14,30573564,28.85389333,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40423636,6/2/14,30573564,19.0080739,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40423643,6/2/14,30573564,26.79231052,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40423650,6/2/14,30573564,22.60899974,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40423657,6/2/14,30573564,25.79206976,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40423664,6/2/14,30573564,25.76370134,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40423671,6/2/14,30573564,25.06172604,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40423678,6/2/14,30573564,31.12214474,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40423685,6/2/14,30573564,28.16036022,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40423692,6/2/14,30573564,24.80123077,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40423699,6/2/14,30573564,12.37973231,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40423706,6/2/14,30573564,24.54881317,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40423713,6/2/14,30573564,23.0095888,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40423720,6/2/14,30573564,26.76379018,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40423727,6/2/14,30573564,22.44130209,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40423734,6/2/14,30573564,24.91768888,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40423741,6/2/14,30573564,18.86365962,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40423748,6/2/14,30573564,24.1388151,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40423755,6/2/14,30573564,28.12997974,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40423762,6/2/14,30573564,14.22929147,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40423769,6/2/14,30573564,18.09328731,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40423776,6/2/14,30573564,28.18158643,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40423783,6/2/14,30573564,18.24174658,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40423790,6/2/14,30573564,32.77542878,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40423797,6/2/14,30573564,26.52009838,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40423804,6/2/14,30573564,28.28509435,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40423811,6/2/14,30573564,21.34803174,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40423818,6/2/14,30573564,14.39047264,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40423825,6/2/14,30573564,22.31632751,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40423832,6/2/14,30573564,26.82434654,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40423839,6/2/14,30573564,28.48131711,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40423846,6/2/14,30573564,25.4242431,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40423853,6/2/14,30573564,20.36942041,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40423860,6/2/14,30573564,26.97313381,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40423867,6/2/14,30573564,14.64058359,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40423874,6/2/14,30573564,29.8635344,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40423881,6/2/14,30573564,26.87594658,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40423888,6/2/14,30573564,23.63355311,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40423895,6/2/14,30573564,19.37749302,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40423902,6/2/14,30573564,19.26191715,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40423909,6/2/14,30573564,22.23322376,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40423916,6/2/14,30573564,26.20264395,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40423923,6/2/14,30573564,28.54811703,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40423930,6/2/14,30573564,26.47062365,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40423937,6/2/14,30573564,23.57094554,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40423944,6/2/14,30573564,29.35158411,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40426219,6/3/14,30573564,25.06879886,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40426226,6/3/14,30573564,28.49230456,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40426233,6/3/14,30573564,26.46813562,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40426240,6/3/14,30573564,19.14957599,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40426247,6/3/14,30573564,17.40690682,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40426254,6/3/14,30573564,25.13386725,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40426261,6/3/14,30573564,21.76376058,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40426268,6/3/14,30573564,25.27406094,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40426275,6/3/14,30573564,30.61934516,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40426282,6/3/14,30573564,23.73183721,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40426289,6/3/14,30573564,20.13146323,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40426296,6/3/14,30573564,24.71249024,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40426303,6/3/14,30573564,18.99960154,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40426310,6/3/14,30573564,23.21269022,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40426317,6/3/14,30573564,18.23297004,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40426324,6/3/14,30573564,29.06113768,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40426331,6/3/14,30573564,28.12644188,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40426338,6/3/14,30573564,23.22346249,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40426345,6/3/14,30573564,15.24025827,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40426352,6/3/14,30573564,27.73287386,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40426359,6/3/14,30573564,26.68059259,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40426366,6/3/14,30573564,15.5695987,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40426373,6/3/14,30573564,20.03800529,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40426380,6/3/14,30573564,33.37598841,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40426387,6/3/14,30573564,23.84297916,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40426394,6/3/14,30573564,19.37332685,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40426401,6/3/14,30573564,22.07616249,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40426408,6/3/14,30573564,22.46760352,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40426415,6/3/14,30573564,17.47910786,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40426422,6/3/14,30573564,20.58554811,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40426429,6/3/14,30573564,21.86591407,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40426436,6/3/14,30573564,18.50845052,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40426443,6/3/14,30573564,26.47567609,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40426450,6/3/14,30573564,29.4662432,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40426457,6/3/14,30573564,27.93311915,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40426464,6/3/14,30573564,24.97438896,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40426471,6/3/14,30573564,23.49612656,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40426478,6/3/14,30573564,19.61235569,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40426485,6/3/14,30573564,15.95840726,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40426492,6/3/14,30573564,18.94110039,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40426499,6/3/14,30573564,9.63364908,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40426506,6/3/14,30573564,23.36878335,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40426513,6/3/14,30573564,30.84839756,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40426520,6/3/14,30573564,22.07660646,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40426527,6/3/14,30573564,22.97563288,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40426534,6/3/14,30573564,18.72252202,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40426541,6/3/14,30573564,21.44849686,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40426548,6/3/14,30573564,24.4654001,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40426555,6/3/14,30573564,22.21328631,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40426562,6/3/14,30573564,13.14549843,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40426569,6/3/14,30573564,20.01452614,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40426576,6/3/14,30573564,20.88646594,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40426583,6/3/14,30573564,18.46304055,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40426590,6/3/14,30573564,23.02831716,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40426597,6/3/14,30573564,20.74216532,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40426604,6/3/14,30573564,28.34191777,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40426611,6/3/14,30573564,20.55825878,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40426618,6/3/14,30573564,32.2207056,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40428893,6/4/14,30573564,32.03043477,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40428900,6/4/14,30573564,26.85640559,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40428907,6/4/14,30573564,23.5405047,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40428914,6/4/14,30573564,36.21662989,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40428921,6/4/14,30573564,24.64071315,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40428928,6/4/14,30573564,21.98349076,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40428935,6/4/14,30573564,28.24985301,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40428942,6/4/14,30573564,24.49023381,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40428949,6/4/14,30573564,18.87605965,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40428956,6/4/14,30573564,27.54015822,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40428963,6/4/14,30573564,27.74892977,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40428970,6/4/14,30573564,21.76947144,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40428977,6/4/14,30573564,25.45894541,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40428984,6/4/14,30573564,21.93505544,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40428991,6/4/14,30573564,11.07347323,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40428998,6/4/14,30573564,20.34051394,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40429005,6/4/14,30573564,22.22846195,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40429012,6/4/14,30573564,12.64275324,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40429019,6/4/14,30573564,13.65288759,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40429026,6/4/14,30573564,19.54888446,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40429033,6/4/14,30573564,17.2323605,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40429040,6/4/14,30573564,21.41461064,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40429047,6/4/14,30573564,28.53329745,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40429054,6/4/14,30573564,21.38751891,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40429061,6/4/14,30573564,18.48828915,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40429068,6/4/14,30573564,22.94426373,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40429075,6/4/14,30573564,19.35658331,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40429082,6/4/14,30573564,29.87366267,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40429089,6/4/14,30573564,22.37146408,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40429096,6/4/14,30573564,32.72515239,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40429103,6/4/14,30573564,26.42274086,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40429110,6/4/14,30573564,25.2834169,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40429117,6/4/14,30573564,26.08127688,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40429124,6/4/14,30573564,28.55646605,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40429131,6/4/14,30573564,21.97815608,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40429138,6/4/14,30573564,24.9171927,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40429145,6/4/14,30573564,23.75272071,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40429152,6/4/14,30573564,26.52282115,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40429159,6/4/14,30573564,25.27554167,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40429166,6/4/14,30573564,29.48996234,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40429173,6/4/14,30573564,17.66988705,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40429180,6/4/14,30573564,18.45044459,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40429187,6/4/14,30573564,17.46506334,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40429194,6/4/14,30573564,30.47940585,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40429201,6/4/14,30573564,23.58627002,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40429208,6/4/14,30573564,24.32331245,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40429215,6/4/14,30573564,25.87893152,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40429222,6/4/14,30573564,19.91442474,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40429229,6/4/14,30573564,20.76531759,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40429236,6/4/14,30573564,25.15294544,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40429243,6/4/14,30573564,25.56344775,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40429250,6/4/14,30573564,16.4621267,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40429257,6/4/14,30573564,20.35900725,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40429264,6/4/14,30573564,15.57972865,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40429271,6/4/14,30573564,22.91702216,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40429278,6/4/14,30573564,17.40352348,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40429285,6/4/14,30573564,24.00907452,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40431560,6/6/14,30573564,24.42707871,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
40431567,6/6/14,30573564,28.75807332,2.45,TapAd,Rescue Rangers,United States,iPhone,volume optimized
